timestamp,step_index,sim_time,controller_name,target_distance,desired_altitude,current_y,repetition,pose_x,pose_y,pose_z,pose_forward_x,pose_forward_y,pose_forward_z,pose_right_x,pose_right_y,pose_right_z,dvl_vx,dvl_vy,dvl_vz,ping_altitude_raw,ping_altitude,estimated_seabed_z_from_pose_ping,altitude_error,abs_altitude_error,desired_forward_velocity,desired_lateral_velocity,vertical_command,horizontal_command_x,horizontal_command_y,forward_progress,lateral_drift,target_reached,collision,invalid_ping,unsafe_altitude
2026-05-15T13:38:39.012459+00:00,10,0.33360140000000094,dvl_p_altitude_hold,20.0,3.0,0.0,0,296.6223449707031,-321.7013854980469,-293.0148620605469,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.12065805494785309,0.0082995081320405,-0.08457452803850174,17.566553115844727,17.566553115844727,-310.5814151763916,-14.566553115844727,14.566553115844727,0.15,0.0,-0.8,0.7059358358383179,0.5192815214395523,0.0223388671875,-0.001373291015625,False,False,False,False
2026-05-15T13:38:39.045051+00:00,11,0.3667781000000012,dvl_p_altitude_hold,20.0,3.0,0.0,0,296.6258850097656,-321.70147705078125,-293.0176696777344,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.10997243970632553,0.06536689400672913,-0.07416380196809769,17.566492080688477,17.566492080688477,-310.58416175842285,-14.566492080688477,14.566492080688477,0.15,0.0,-0.8,0.5868389010429381,-0.09959409758448601,0.02587890625,-0.00146484375,False,False,False,False
2026-05-15T13:38:39.079300+00:00,12,0.400185200000001,dvl_p_altitude_hold,20.0,3.0,0.0,0,296.6295471191406,-321.7017822265625,-293.0206604003906,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.13464950025081635,0.007089045364409685,-0.088532455265522,17.566246032714844,17.566246032714844,-310.58690643310547,-14.566246032714844,14.566246032714844,0.15,0.0,-0.8,0.8005512058734894,-0.7844027280807495,0.029541015625,-0.00177001953125,False,False,False,False
2026-05-15T13:38:39.111765+00:00,13,0.43343050000000005,dvl_p_altitude_hold,20.0,3.0,0.0,0,296.6331481933594,-321.70208740234375,-293.0238342285156,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.08091475069522858,-0.0013838857412338257,-0.10267651081085205,17.56587028503418,17.56587028503418,-310.5897045135498,-14.56587028503418,14.56587028503418,0.15,0.0,-0.8,0.307009994983673,-0.08506854437291622,0.03314208984375,-0.0020751953125,False,False,False,False
2026-05-15T13:38:39.145381+00:00,14,0.4667824000000014,dvl_p_altitude_hold,20.0,3.0,0.0,0,296.63702392578125,-321.702392578125,-293.0272216796875,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.058192912489175797,-0.043705157935619354,-0.08546971529722214,17.56526756286621,17.56526756286621,-310.5924892425537,-14.565267562866211,14.565267562866211,0.15,0.0,-0.8,1.3817049860954285,0.016606628894805908,0.037017822265625,-0.00238037109375,False,False,False,False
2026-05-15T13:38:39.178881+00:00,15,0.5001990000000003,dvl_p_altitude_hold,20.0,3.0,0.0,0,296.64117431640625,-321.7026062011719,-293.03076171875,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.12617136538028717,0.012039164081215858,-0.09230553358793259,17.56464385986328,17.56464385986328,-310.5954055786133,-14.564643859863281,14.564643859863281,0.15,0.0,-0.8,1.655839927494526,0.3441600725054741,0.041168212890625,-0.002593994140625,False,False,False,False
2026-05-15T13:38:39.212372+00:00,16,0.5334260999999998,dvl_p_altitude_hold,20.0,3.0,0.0,0,296.64532470703125,-321.70281982421875,-293.0345153808594,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.16891621053218842,0.011739305220544338,-0.1162962019443512,17.564050674438477,17.564050674438477,-310.59856605529785,-14.564050674438477,14.564050674438477,0.15,0.0,-0.8,0.4765726923942565,-0.1444699689745903,0.045318603515625,-0.0028076171875,False,False,False,False
2026-05-15T13:38:39.245941+00:00,17,0.5667837000000002,dvl_p_altitude_hold,20.0,3.0,0.0,0,296.6492004394531,-321.7030944824219,-293.0384216308594,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.08741956204175949,-0.014110065996646881,-0.1358458697795868,17.563270568847656,17.563270568847656,-310.60169219970703,-14.563270568847656,14.563270568847656,0.15,0.0,-0.8,-0.3783242106437684,-0.14087166264653206,0.0491943359375,-0.003082275390625,False,False,False,False
2026-05-15T13:38:39.278995+00:00,18,0.6001642,dvl_p_altitude_hold,20.0,3.0,0.0,0,296.6533203125,-321.70330810546875,-293.04248046875,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.0874468982219696,0.05302227661013603,-0.13252520561218262,17.562149047851562,17.562149047851562,-310.60462951660156,-14.562149047851562,14.562149047851562,0.15,0.0,-0.8,1.2516087591648102,0.16932079195976257,0.053314208984375,-0.0032958984375,False,False,False,False
2026-05-15T13:38:39.312176+00:00,19,0.6335747999999999,dvl_p_altitude_hold,20.0,3.0,0.0,0,296.6575927734375,-321.70367431640625,-293.0467224121094,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.17939883470535278,0.03426600992679596,-0.10231544822454453,17.560998916625977,17.560998916625977,-310.60772132873535,-14.560998916625977,14.560998916625977,0.15,0.0,-0.8,1.251062035560608,-0.6362673193216324,0.057586669921875,-0.003662109375,False,False,False,False
2026-05-15T13:38:39.345484+00:00,20,0.6668631999999999,dvl_p_altitude_hold,20.0,3.0,0.0,0,296.6615905761719,-321.7041320800781,-293.0511169433594,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.12886357307434082,-0.010499461553990841,-0.13814899325370789,17.559833526611328,17.559833526611328,-310.6109504699707,-14.559833526611328,14.559833526611328,0.15,0.0,-0.8,-0.5879766941070558,-0.4111921191215515,0.06158447265625,-0.004119873046875,False,False,False,False
2026-05-15T13:38:39.378892+00:00,21,0.7002055000000009,dvl_p_altitude_hold,20.0,3.0,0.0,0,296.6655578613281,-321.70452880859375,-293.0556335449219,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.14633163809776306,0.0375741571187973,-0.1415984332561493,17.558303833007812,17.558303833007812,-310.6139373779297,-14.558303833007812,14.558303833007812,0.15,0.0,-0.8,0.4227285385131835,0.1259935386478901,0.0655517578125,-0.0045166015625,False,False,False,False
2026-05-15T13:38:39.412452+00:00,22,0.7336211000000006,dvl_p_altitude_hold,20.0,3.0,0.0,0,296.6694030761719,-321.7050476074219,-293.0603332519531,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.1396816074848175,-0.024779973551630974,-0.13736172020435333,17.55660629272461,17.55660629272461,-310.61693954467773,-14.55660629272461,14.55660629272461,0.15,0.0,-0.8,0.07336723804473866,-0.4508898854255676,0.06939697265625,-0.005035400390625,False,False,False,False
2026-05-15T13:38:39.446034+00:00,23,0.7669291000000005,dvl_p_altitude_hold,20.0,3.0,0.0,0,296.67315673828125,-321.7054748535156,-293.06512451171875,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.008124584332108498,0.006956995464861393,-0.11272311210632324,17.554689407348633,17.554689407348633,-310.6198139190674,-14.554689407348633,14.554689407348633,0.15,0.0,-0.8,0.2063678503036498,0.2973596826195717,0.073150634765625,-0.005462646484375,False,False,False,False
